Source,Target,Weight,Ref,Group,Color,Label,TargetGroup,TargetColor,TargetLabel,Portal
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_cancel,responses:connect_responses_submit_cancel_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Cancel,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_cancel,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Cancel,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_cancel,apex:classes:apex_ConnectAPI_OrderSummary_submitCancel_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Cancel,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_return_orders,requests:connect_requests_return_order_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Return Orders,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_return_orders,responses:connect_responses_return_order_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Return Orders,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_return_orders,apex:classes:apex_ConnectAPI_ReturnOrder_createReturnOrder_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Return Orders,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_multiple,requests:connect_requests_multiple_fulfillment_order_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Multiple,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_multiple,responses:connect_responses_multiple_fulfillment_order_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Multiple,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_multiple,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Multiple,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_multiple,apex:classes:apex_ConnectAPI_FulfillmentOrder_createMultipleFulfillmentOrder_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Multiple,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_return,requests:connect_requests_change_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Return,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_return,responses:connect_responses_submit_return_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Return,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_return,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Return,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_return,apex:classes:apex_ConnectAPI_OrderSummary_submitReturn_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Return,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_payment_summaries,requests:connect_requests_create_order_payment_summary_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Payment Summaries,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_payment_summaries,responses:connect_responses_create_order_payment_summary_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Payment Summaries,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_payment_summaries,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Payment Summaries,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_payment_summaries,apex:classes:apex_ConnectAPI_OrderPaymentSummary_createOrderPaymentSummary_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Payment Summaries,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_routing_find_routes_with_fewest_splits,requests:connect_requests_find_routes_with_fewest_splits_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Routing Find Routes With Fewest Splits,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_routing_find_routes_with_fewest_splits,responses:connect_responses_find_routes_with_fewest_splits_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Routing Find Routes With Fewest Splits,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_routing_find_routes_with_fewest_splits,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Routing Find Routes With Fewest Splits,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_routing_find_routes_with_fewest_splits,apex:classes:apex_ConnectAPI_Routing_findRoutesWithFewestSplits_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Routing Find Routes With Fewest Splits,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_ensure_refunds_async,requests:connect_requests_ensure_refunds_async_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Ensure Refunds Async,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_ensure_refunds_async,responses:connect_responses_ensure_refunds_async_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Ensure Refunds Async,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_ensure_refunds_async,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Ensure Refunds Async,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_ensure_refunds_async,apex:classes:apex_ConnectAPI_OrderSummary_ensureRefundsAsync_1,4,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Ensure Refunds Async,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_return,requests:connect_requests_change_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Return,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_return,responses:connect_responses_preview_return_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Return,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_return,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Return,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_return,apex:classes:apex_ConnectAPI_OrderSummary_previewReturn_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Return,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user_activities_purge,responses:connect_responses_user_mission_activities_job,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User Activities Purge,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user_activities_purge,apex:connectAPI_enums,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User Activities Purge,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user_activities_purge,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User Activities Purge,resource,Cyan,Resource,dev_guides
chatter_connect:resources:missions:connect_resources_missions_users_activities_purge,responses:connect_responses_user_mission_activities_job,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions Users Activities Purge,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:missions:connect_resources_missions_users_activities_purge,apex:connectAPI_enums,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions Users Activities Purge,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:missions:connect_resources_missions_users_activities_purge,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions Users Activities Purge,resource,Cyan,Resource,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user,responses:connect_responses_user_mission_activity_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user,requests:connect_requests_user_mission_activity_input,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user,apex:output_classes:apex_connectapi_output_abstract_user_mission_activity,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user,apex:connectAPI_enums,2,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user_activities_export,responses:connect_responses_user_mission_activities_job,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User Activities Export,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user_activities_export,apex:connectAPI_enums,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User Activities Export,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:missions:connect_resources_missions_user_activities_progress,responses:connect_responses_user_mission_activity_collection,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Missions User Activities Progress,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:managed-content:connect_resources_managed_content_cms_delivery,responses:connect_responses_managed_content_version_collection,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Managed Content Cms Delivery,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:managed-content:connect_resources_managed_content_cms_delivery,apex:classes:apex_ConnectAPI_ManagedContent_getAllManagedContent_1,2,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Managed Content Cms Delivery,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:managed-content:connect_resources_managed_content_cms_delivery,apex:classes:apex_ConnectAPI_ManagedContent_getManagedContentByIds_2,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Managed Content Cms Delivery,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:managed-content:connect_resources_managed_content_cms_delivery,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Managed Content Cms Delivery,resource,Cyan,Resource,dev_guides
chatter_connect:resources:managed-content:connect_resources_managed_content_cms_delivery,apex:classes:apex_ConnectAPI_ManagedContent_getManagedContentByTopics_3,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Managed Content Cms Delivery,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:managed-content:connect_resources_cms_delivery_channel,responses:connect_responses_managed_content_channel_detail,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Cms Delivery Channel,responses,#8e9bef,Chatter Connect,dev_guides
